no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_month,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,weekday,month_part
2,2,2,2,Meal Plan 1,0,Room_Type 6,130,12,Online,0,0,0,144.5,0,Not_Canceled,6,3
2,0,2,3,Meal Plan 1,0,Room_Type 4,45,11,Online,0,0,0,96.9,2,Not_Canceled,5,3
2,0,1,3,Meal Plan 1,0,Room_Type 4,120,8,Online,0,0,0,125.55,0,Canceled,2,2
1,0,0,3,Meal Plan 1,0,Room_Type 1,71,6,Offline,0,0,0,120.0,0,Not_Canceled,3,2
1,0,0,1,Meal Plan 1,0,Room_Type 1,32,11,Online,0,0,0,124.0,1,Canceled,6,1
2,0,0,4,Meal Plan 1,0,Room_Type 1,76,7,Offline,0,0,0,72.25,0,Not_Canceled,4,1
3,0,2,1,Meal Plan 1,0,Room_Type 4,52,3,Online,0,0,0,131.4,1,Canceled,0,2
1,0,0,2,Meal Plan 1,0,Room_Type 4,70,4,Online,0,0,0,127.8,1,Canceled,6,3
1,0,1,0,Not Selected,0,Room_Type 1,180,10,Online,0,0,0,98.1,1,Not_Canceled,2,1
2,0,1,2,Meal Plan 1,0,Room_Type 1,33,6,Offline,0,0,0,85.5,0,Not_Canceled,2,2
2,1,0,1,Meal Plan 1,0,Room_Type 4,9,8,Offline,0,0,0,147.3,1,Not_Canceled,0,1
1,0,0,1,Meal Plan 1,0,Room_Type 1,41,5,Corporate,0,0,0,89.0,0,Canceled,3,3
2,0,0,4,Meal Plan 1,0,Room_Type 1,110,12,Offline,0,0,0,70.0,0,Not_Canceled,5,1
2,2,0,3,Meal Plan 1,0,Room_Type 6,52,9,Online,0,0,0,207.9,1,Canceled,4,2
2,1,1,1,Meal Plan 1,0,Room_Type 1,165,8,Online,0,0,0,94.56,2,Not_Canceled,2,1
1,0,1,0,Meal Plan 1,0,Room_Type 1,20,1,Corporate,0,0,0,66.0,0,Not_Canceled,2,1
2,0,0,3,Not Selected,0,Room_Type 1,28,10,Online,0,0,0,91.63,1,Not_Canceled,3,2
3,0,1,1,Meal Plan 1,0,Room_Type 4,6,4,Online,0,0,0,152.0,1,Not_Canceled,0,2
1,0,1,3,Meal Plan 1,0,Room_Type 1,20,9,Corporate,0,0,0,119.0,0,Not_Canceled,2,2
2,0,1,2,Meal Plan 1,0,Room_Type 4,7,8,Online,0,0,0,145.0,2,Not_Canceled,6,2
2,0,0,2,Not Selected,0,Room_Type 1,13,2,Online,0,0,0,79.0,1,Not_Canceled,0,2
2,0,1,5,Meal Plan 1,0,Room_Type 1,5,8,Online,0,0,0,90.0,2,Not_Canceled,3,1
2,0,2,2,Meal Plan 1,0,Room_Type 1,11,10,Offline,0,0,0,88.5,0,Not_Canceled,0,3
3,0,2,3,Meal Plan 1,0,Room_Type 4,121,8,Online,0,0,0,139.5,2,Not_Canceled,5,2
1,0,1,2,Meal Plan 1,0,Room_Type 1,114,7,Offline,0,0,0,75.0,0,Canceled,6,1
1,1,2,2,Meal Plan 1,0,Room_Type 1,68,4,Offline,0,0,0,79.56,0,Canceled,1,3
2,0,0,3,Not Selected,0,Room_Type 1,184,11,Online,0,0,0,69.9,0,Canceled,5,3
2,0,2,3,Meal Plan 1,0,Room_Type 1,212,5,Offline,0,0,0,78.0,1,Not_Canceled,6,2
2,0,1,2,Meal Plan 1,0,Room_Type 1,6,8,Online,0,0,0,90.0,0,Not_Canceled,3,3
2,0,0,2,Meal Plan 1,0,Room_Type 6,110,10,Online,0,0,0,190.8,1,Not_Canceled,6,2
2,0,2,2,Meal Plan 1,0,Room_Type 1,5,12,Online,0,0,0,122.48,2,Not_Canceled,6,3
2,0,2,1,Not Selected,0,Room_Type 1,43,11,Online,0,0,0,92.4,1,Not_Canceled,0,2
2,0,0,3,Meal Plan 1,0,Room_Type 1,43,7,Online,0,0,0,123.9,0,Canceled,3,2
2,0,0,2,Meal Plan 2,0,Room_Type 1,39,8,Offline,0,0,0,101.5,0,Not_Canceled,0,2
2,0,0,4,Meal Plan 1,0,Room_Type 4,85,4,Online,0,0,0,124.53,0,Canceled,3,2
1,0,0,3,Meal Plan 1,0,Room_Type 1,166,11,Offline,0,0,0,110.0,0,Canceled,3,1
2,0,0,1,Meal Plan 1,0,Room_Type 4,1,12,Complementary,0,0,0,0.0,1,Not_Canceled,4,2
3,0,0,2,Meal Plan 1,0,Room_Type 4,69,5,Online,0,0,0,159.3,2,Not_Canceled,6,3
2,0,1,1,Meal Plan 1,0,Room_Type 1,0,6,Online,0,0,0,111.0,0,Not_Canceled,2,2
2,0,0,2,Not Selected,0,Room_Type 1,142,7,Online,0,0,0,85.5,1,Not_Canceled,6,1
2,0,1,0,Meal Plan 1,0,Room_Type 1,3,6,Online,0,0,0,121.0,1,Not_Canceled,1,2
2,0,2,0,Meal Plan 1,0,Room_Type 1,277,10,Online,0,0,0,96.3,0,Canceled,1,2
2,0,2,2,Meal Plan 1,0,Room_Type 4,241,9,Online,0,0,0,101.79,1,Canceled,6,1
2,0,2,3,Meal Plan 2,0,Room_Type 1,137,12,Online,0,0,0,117.3,2,Not_Canceled,0,3
2,0,0,3,Meal Plan 2,0,Room_Type 1,36,10,Offline,0,0,0,112.0,0,Not_Canceled,4,2
1,0,2,3,Meal Plan 1,0,Room_Type 1,269,12,Offline,0,0,0,70.0,0,Not_Canceled,5,3
2,0,0,2,Not Selected,0,Room_Type 1,4,7,Online,0,0,0,124.0,0,Canceled,5,3
3,0,2,2,Meal Plan 2,0,Room_Type 4,31,6,Online,0,0,0,192.6,0,Canceled,1,3
2,0,0,5,Meal Plan 1,0,Room_Type 4,29,10,Offline,0,0,0,75.0,1,Not_Canceled,4,2
1,0,0,3,Meal Plan 1,0,Room_Type 1,166,11,Offline,0,0,0,110.0,0,Canceled,3,1
2,0,0,2,Meal Plan 1,0,Room_Type 1,29,12,Corporate,0,0,0,85.0,0,Not_Canceled,6,1
1,0,1,0,Meal Plan 1,0,Room_Type 1,34,1,Corporate,0,0,0,66.0,0,Not_Canceled,2,3
2,1,1,4,Meal Plan 1,0,Room_Type 1,62,10,Online,0,0,0,68.72,2,Not_Canceled,3,2
2,0,0,3,Meal Plan 1,0,Room_Type 1,7,10,Online,0,0,0,164.0,2,Not_Canceled,5,1
2,0,2,0,Meal Plan 1,0,Room_Type 1,44,10,Online,0,0,0,113.4,0,Canceled,1,1
2,0,2,1,Meal Plan 1,0,Room_Type 1,121,7,Online,0,0,0,105.3,1,Not_Canceled,0,2
2,0,0,4,Meal Plan 1,0,Room_Type 1,109,4,Online,0,0,0,88.83,0,Not_Canceled,3,2
2,0,0,3,Meal Plan 1,0,Room_Type 1,65,2,Offline,0,0,0,60.0,0,Not_Canceled,5,1
2,0,0,1,Not Selected,0,Room_Type 1,1,1,Online,0,0,0,79.0,1,Not_Canceled,6,3
2,0,1,3,Meal Plan 1,0,Room_Type 4,6,9,Online,0,0,0,77.57,1,Not_Canceled,3,1
2,0,0,3,Meal Plan 1,0,Room_Type 1,109,11,Online,0,0,0,90.0,1,Not_Canceled,5,2
3,0,0,3,Meal Plan 2,0,Room_Type 1,88,5,Offline,0,0,0,138.0,1,Not_Canceled,3,1
2,0,2,2,Meal Plan 1,0,Room_Type 1,132,12,Online,0,0,0,55.63,0,Not_Canceled,2,2
1,0,2,2,Meal Plan 1,0,Room_Type 1,102,5,Online,0,0,0,89.25,2,Not_Canceled,1,1
2,0,1,2,Meal Plan 1,0,Room_Type 1,57,6,Offline,0,0,0,90.67,1,Not_Canceled,6,1
3,0,0,2,Meal Plan 1,0,Room_Type 4,6,4,Online,0,0,0,167.0,0,Not_Canceled,6,3
2,0,2,1,Meal Plan 2,0,Room_Type 1,124,8,Offline,0,0,0,94.5,0,Not_Canceled,1,1
2,1,1,1,Meal Plan 1,0,Room_Type 1,11,2,Online,0,0,0,83.55,0,Canceled,1,2
2,0,0,1,Meal Plan 1,0,Room_Type 1,1,11,Online,0,0,0,111.0,1,Not_Canceled,0,2
2,0,0,2,Meal Plan 1,0,Room_Type 1,27,9,Offline,0,0,0,108.0,0,Not_Canceled,5,3
2,0,0,2,Meal Plan 1,0,Room_Type 1,10,11,Online,0,0,0,12.0,0,Not_Canceled,0,2
2,0,2,2,Meal Plan 2,0,Room_Type 4,22,5,Online,0,0,0,194.0,1,Not_Canceled,0,2
2,2,2,1,Meal Plan 1,0,Room_Type 6,57,4,Online,0,0,0,177.3,0,Canceled,0,2
2,0,2,1,Meal Plan 1,0,Room_Type 4,9,3,Offline,0,0,0,92.0,0,Canceled,0,1
1,0,0,1,Meal Plan 1,0,Room_Type 1,6,5,Offline,0,0,0,90.0,0,Not_Canceled,3,2
2,0,2,3,Not Selected,0,Room_Type 1,13,8,Online,0,0,0,122.0,0,Canceled,6,3
3,0,0,2,Meal Plan 1,0,Room_Type 4,17,12,Online,0,0,0,157.5,2,Not_Canceled,6,1
2,0,2,3,Meal Plan 1,0,Room_Type 4,26,10,Online,0,0,0,79.85,1,Canceled,2,1
2,0,1,0,Meal Plan 1,0,Room_Type 1,12,10,Online,0,0,0,160.0,1,Not_Canceled,1,2
2,2,2,6,Meal Plan 1,0,Room_Type 6,9,4,Online,0,0,0,200.75,0,Canceled,6,1
2,0,1,0,Meal Plan 1,0,Room_Type 1,0,10,Online,0,0,0,126.0,1,Not_Canceled,3,1
2,0,0,1,Meal Plan 1,0,Room_Type 2,3,9,Complementary,0,0,0,0.0,0,Not_Canceled,1,2
1,0,0,1,Meal Plan 1,0,Room_Type 1,1,5,Aviation,0,0,0,95.0,0,Canceled,4,3
2,0,1,4,Meal Plan 1,0,Room_Type 1,107,7,Online,0,0,0,105.3,0,Canceled,4,2
2,1,0,3,Meal Plan 1,0,Room_Type 1,67,10,Online,0,0,0,135.0,0,Canceled,4,2
2,0,2,4,Meal Plan 1,0,Room_Type 1,90,8,Online,0,0,0,76.5,0,Canceled,2,2
2,0,1,1,Meal Plan 2,0,Room_Type 1,66,3,Online,0,0,0,126.0,0,Canceled,0,1
2,0,1,4,Meal Plan 1,0,Room_Type 4,28,9,Offline,0,0,0,68.0,1,Not_Canceled,3,2
3,0,2,5,Meal Plan 1,1,Room_Type 1,170,8,Online,0,0,0,148.0,2,Canceled,0,1
2,0,0,2,Meal Plan 2,0,Room_Type 1,102,10,Offline,0,0,0,101.5,0,Canceled,0,2
1,0,1,1,Meal Plan 2,0,Room_Type 1,301,7,Offline,0,0,0,90.0,0,Not_Canceled,0,3
1,0,1,3,Meal Plan 1,0,Room_Type 1,120,5,Online,0,0,0,110.59,0,Canceled,5,2
2,0,2,0,Meal Plan 1,0,Room_Type 1,60,1,Offline,0,0,0,60.0,1,Not_Canceled,2,3
3,0,2,2,Meal Plan 1,0,Room_Type 4,194,8,Online,0,0,0,132.18,1,Canceled,6,2
2,0,1,3,Meal Plan 1,0,Room_Type 1,224,6,Online,0,0,0,73.37,1,Not_Canceled,2,2
2,0,0,3,Meal Plan 1,0,Room_Type 4,114,5,Online,0,0,0,140.4,0,Not_Canceled,3,3
2,0,2,6,Not Selected,0,Room_Type 1,88,3,Online,0,0,0,72.25,1,Not_Canceled,5,3
1,0,0,1,Not Selected,0,Room_Type 1,4,9,Online,0,0,0,122.4,0,Not_Canceled,3,2
2,0,3,5,Meal Plan 1,0,Room_Type 4,46,3,Online,0,0,0,96.16,1,Canceled,1,2
3,0,2,5,Meal Plan 1,0,Room_Type 5,132,3,Offline,0,0,0,104.55,1,Not_Canceled,2,2
2,0,1,2,Meal Plan 1,0,Room_Type 1,132,7,Offline,0,0,0,72.25,0,Not_Canceled,6,1
2,0,2,2,Meal Plan 1,0,Room_Type 1,226,10,Offline,0,0,0,70.0,1,Not_Canceled,0,3
2,0,0,3,Meal Plan 1,0,Room_Type 1,304,11,Offline,0,0,0,89.0,0,Canceled,5,1
3,0,0,5,Meal Plan 2,0,Room_Type 4,183,8,Online,0,0,0,187.5,0,Canceled,3,2
2,0,2,0,Meal Plan 1,0,Room_Type 1,160,8,Offline,0,0,0,72.25,1,Not_Canceled,1,1
2,0,0,1,Meal Plan 2,0,Room_Type 1,55,4,Offline,0,0,0,104.0,0,Not_Canceled,4,1
2,0,0,2,Meal Plan 1,0,Room_Type 4,36,4,Online,0,0,0,131.4,0,Canceled,6,1
2,0,0,3,Not Selected,0,Room_Type 1,127,7,Online,0,0,0,103.5,0,Canceled,5,1
2,0,1,3,Meal Plan 1,1,Room_Type 4,25,11,Online,0,0,0,126.48,2,Not_Canceled,5,1
1,0,2,4,Meal Plan 1,0,Room_Type 1,69,6,Offline,0,0,0,120.0,0,Canceled,1,2
3,0,2,4,Meal Plan 1,0,Room_Type 1,87,8,Online,0,0,0,112.03,2,Not_Canceled,0,3
2,0,0,2,Meal Plan 1,0,Room_Type 1,16,3,Online,0,0,0,109.0,0,Canceled,6,2
2,0,2,1,Not Selected,0,Room_Type 1,24,12,Online,0,0,0,88.0,2,Not_Canceled,1,1
2,0,0,1,Meal Plan 1,0,Room_Type 1,43,12,Online,0,0,0,74.88,0,Not_Canceled,3,3
1,0,0,1,Meal Plan 1,0,Room_Type 1,77,4,Online,0,0,0,90.9,1,Canceled,5,2
2,0,0,1,Not Selected,0,Room_Type 1,109,7,Online,0,0,0,94.5,1,Canceled,4,3
2,0,2,3,Meal Plan 1,0,Room_Type 1,192,9,Offline,0,0,0,102.0,0,Canceled,0,3
2,0,0,3,Meal Plan 1,0,Room_Type 1,7,3,Offline,0,0,0,80.0,0,Not_Canceled,4,2
2,2,1,1,Meal Plan 1,0,Room_Type 6,5,8,Online,0,0,0,162.0,1,Canceled,1,2
3,0,2,2,Meal Plan 1,0,Room_Type 4,45,3,Online,0,0,0,124.1,2,Not_Canceled,0,2
2,2,2,1,Meal Plan 1,0,Room_Type 6,139,7,Online,0,0,0,192.3,1,Canceled,0,3
1,0,0,1,Meal Plan 1,0,Room_Type 1,13,10,Offline,0,0,0,90.0,1,Not_Canceled,4,3
2,0,2,1,Not Selected,0,Room_Type 1,3,4,Online,0,0,0,89.0,0,Canceled,1,2
3,0,0,2,Meal Plan 1,0,Room_Type 4,16,7,Online,0,0,0,162.0,1,Canceled,3,2
1,0,2,0,Meal Plan 1,0,Room_Type 1,3,9,Corporate,1,1,2,65.0,0,Not_Canceled,2,3
2,0,0,4,Meal Plan 1,0,Room_Type 4,44,4,Online,0,0,0,119.38,1,Not_Canceled,3,3
1,0,2,4,Meal Plan 1,0,Room_Type 1,219,9,Offline,0,0,0,78.33,0,Not_Canceled,0,1
1,0,0,3,Meal Plan 1,0,Room_Type 1,276,9,Offline,0,0,0,95.67,0,Not_Canceled,5,3
1,0,0,1,Not Selected,0,Room_Type 1,181,10,Online,0,0,0,78.48,0,Canceled,3,1
2,0,1,4,Meal Plan 1,0,Room_Type 1,143,9,Online,0,0,0,129.6,2,Canceled,4,2
2,0,0,2,Meal Plan 2,0,Room_Type 1,377,10,Offline,0,0,0,115.0,1,Canceled,6,2
2,0,1,2,Meal Plan 1,0,Room_Type 1,9,9,Online,0,0,0,161.33,0,Not_Canceled,3,1
2,0,0,4,Meal Plan 1,0,Room_Type 1,75,3,Online,0,0,0,82.45,0,Canceled,4,3
2,1,0,1,Meal Plan 1,0,Room_Type 1,18,8,Online,0,0,0,125.0,1,Not_Canceled,0,2
2,0,1,1,Meal Plan 1,0,Room_Type 1,30,5,Online,0,0,0,117.9,0,Canceled,2,3
1,0,1,4,Meal Plan 1,0,Room_Type 1,63,10,Online,0,0,0,80.75,2,Canceled,3,2
1,0,0,2,Meal Plan 1,0,Room_Type 4,51,4,Online,0,0,0,123.3,0,Canceled,5,2
1,0,0,2,Meal Plan 1,0,Room_Type 1,23,10,Online,0,0,0,101.0,1,Not_Canceled,5,1
2,2,1,5,Meal Plan 1,0,Room_Type 6,59,4,Online,0,0,0,177.93,0,Canceled,3,3
2,0,0,1,Meal Plan 1,0,Room_Type 1,40,9,Online,0,0,0,109.8,2,Not_Canceled,5,1
2,0,0,4,Meal Plan 1,0,Room_Type 1,75,4,Online,0,0,0,88.83,0,Not_Canceled,3,1
1,0,2,1,Meal Plan 1,0,Room_Type 1,2,11,Aviation,0,0,0,79.0,0,Not_Canceled,1,2
2,1,1,0,Meal Plan 1,0,Room_Type 1,154,10,Online,0,0,0,78.99,2,Not_Canceled,2,3
2,0,0,1,Not Selected,1,Room_Type 1,85,5,Online,0,0,0,125.1,3,Not_Canceled,6,2
2,0,2,2,Meal Plan 1,0,Room_Type 1,100,4,Offline,0,0,0,80.75,1,Not_Canceled,1,2
2,0,2,2,Meal Plan 1,0,Room_Type 1,158,12,Online,0,0,0,89.5,2,Not_Canceled,6,3
2,0,2,5,Meal Plan 1,0,Room_Type 4,152,7,Online,0,0,0,114.63,2,Canceled,5,2
1,0,0,4,Meal Plan 2,0,Room_Type 1,323,5,Offline,0,0,0,86.0,0,Not_Canceled,3,2
1,0,3,7,Meal Plan 1,0,Room_Type 1,10,12,Online,0,0,0,76.59,0,Not_Canceled,6,1
2,1,2,1,Meal Plan 1,0,Room_Type 1,14,4,Online,0,0,0,127.67,0,Canceled,0,2
1,0,1,1,Not Selected,0,Room_Type 1,19,7,Offline,0,0,0,75.0,0,Not_Canceled,2,2
1,0,0,2,Meal Plan 1,0,Room_Type 1,181,10,Offline,0,0,0,120.0,0,Canceled,3,1
3,0,2,1,Meal Plan 1,0,Room_Type 4,27,11,Online,0,0,0,150.0,1,Not_Canceled,0,2
1,0,0,1,Meal Plan 1,1,Room_Type 1,6,10,Corporate,1,0,1,67.0,0,Not_Canceled,5,1
2,0,3,10,Meal Plan 1,0,Room_Type 1,6,9,Online,0,0,0,116.62,1,Canceled,4,1
2,0,0,2,Meal Plan 1,0,Room_Type 1,322,12,Offline,0,0,0,52.0,0,Not_Canceled,6,1
1,0,0,3,Meal Plan 1,0,Room_Type 1,232,8,Online,0,0,0,90.9,0,Canceled,5,3
2,0,0,5,Meal Plan 1,0,Room_Type 4,133,6,Offline,0,0,0,90.95,0,Not_Canceled,3,2
2,0,1,4,Meal Plan 1,0,Room_Type 2,187,9,Offline,0,0,0,80.75,1,Not_Canceled,2,2
2,0,2,1,Meal Plan 1,0,Room_Type 1,24,12,Corporate,0,0,0,50.0,0,Not_Canceled,1,1
2,0,0,1,Meal Plan 2,0,Room_Type 1,1,9,Offline,0,0,0,112.2,0,Not_Canceled,5,3
1,0,2,0,Meal Plan 2,0,Room_Type 1,386,10,Offline,0,0,0,90.0,0,Canceled,1,3
3,0,2,2,Meal Plan 1,0,Room_Type 4,56,8,Online,0,0,0,162.0,2,Not_Canceled,6,3
1,0,1,0,Not Selected,0,Room_Type 1,5,11,Online,0,0,0,73.15,0,Not_Canceled,2,2
2,0,0,5,Not Selected,0,Room_Type 1,35,2,Online,0,0,0,67.5,1,Canceled,4,1
2,0,1,1,Meal Plan 1,0,Room_Type 1,31,10,Offline,0,0,0,85.0,0,Not_Canceled,0,2
2,0,2,2,Meal Plan 1,0,Room_Type 1,134,12,Offline,0,0,0,65.0,0,Not_Canceled,0,1
3,0,0,2,Meal Plan 1,0,Room_Type 1,85,8,Online,0,0,0,50.3,0,Canceled,4,1
2,0,0,1,Meal Plan 2,0,Room_Type 1,83,9,Offline,0,0,0,112.2,0,Not_Canceled,5,3
2,0,1,1,Meal Plan 1,0,Room_Type 1,190,4,Offline,1,13,1,70.0,0,Canceled,0,1
2,0,0,3,Meal Plan 1,0,Room_Type 4,106,4,Online,0,0,0,85.7,1,Not_Canceled,5,3
2,0,0,2,Meal Plan 1,0,Room_Type 4,29,10,Online,0,0,0,166.25,3,Not_Canceled,4,1
3,0,1,3,Meal Plan 1,0,Room_Type 4,73,7,Online,0,0,0,150.3,2,Not_Canceled,2,1
2,1,0,3,Meal Plan 1,0,Room_Type 1,169,8,Online,0,0,0,121.5,2,Canceled,4,1
1,0,0,2,Meal Plan 1,0,Room_Type 1,8,9,Online,0,0,0,73.15,0,Not_Canceled,4,1
2,1,0,3,Meal Plan 2,0,Room_Type 1,50,4,Online,0,0,0,164.25,2,Not_Canceled,3,2
2,0,0,3,Meal Plan 1,0,Room_Type 1,105,10,Offline,0,0,0,75.0,0,Not_Canceled,4,2
2,0,0,1,Not Selected,0,Room_Type 1,153,7,Online,0,0,0,94.5,1,Not_Canceled,6,3
2,0,2,4,Not Selected,0,Room_Type 1,125,7,Online,0,0,0,90.67,2,Not_Canceled,0,1
2,0,0,1,Meal Plan 1,0,Room_Type 1,65,9,Online,0,0,0,98.1,0,Not_Canceled,3,1
2,0,0,2,Meal Plan 1,1,Room_Type 4,11,11,Corporate,0,0,0,65.0,2,Not_Canceled,6,1
2,0,1,3,Meal Plan 1,0,Room_Type 1,210,10,Offline,0,0,0,72.75,0,Not_Canceled,6,1
2,0,1,2,Meal Plan 1,0,Room_Type 1,191,6,Offline,0,0,0,132.0,0,Canceled,6,1
2,0,1,0,Not Selected,0,Room_Type 1,12,7,Online,0,0,0,139.0,0,Not_Canceled,1,3
1,0,0,3,Meal Plan 1,0,Room_Type 4,57,10,Online,0,0,0,132.3,2,Not_Canceled,5,2
2,0,2,4,Meal Plan 1,0,Room_Type 1,19,11,Offline,0,0,0,68.0,1,Not_Canceled,1,2
2,0,1,3,Meal Plan 1,0,Room_Type 4,71,3,Online,0,0,0,90.95,1,Not_Canceled,5,3
2,0,2,5,Meal Plan 1,0,Room_Type 1,68,9,Online,0,0,0,96.17,2,Not_Canceled,1,2
2,2,2,3,Meal Plan 1,0,Room_Type 6,54,6,Online,0,0,0,198.9,2,Not_Canceled,5,1
2,0,0,2,Meal Plan 1,0,Room_Type 1,7,6,Online,0,0,0,151.0,1,Not_Canceled,5,3
1,1,0,1,Not Selected,0,Room_Type 1,4,8,Online,0,0,0,93.56,0,Not_Canceled,3,1
2,0,1,2,Meal Plan 1,0,Room_Type 1,168,4,Offline,0,0,0,85.0,0,Canceled,6,3
2,0,1,1,Meal Plan 1,0,Room_Type 1,275,6,Offline,0,0,0,62.8,0,Canceled,0,1
1,0,0,1,Meal Plan 1,0,Room_Type 1,7,11,Online,0,0,0,75.2,0,Not_Canceled,5,3
2,0,1,1,Not Selected,0,Room_Type 1,4,9,Online,0,0,0,149.0,0,Canceled,2,1
3,0,2,5,Meal Plan 1,0,Room_Type 4,134,8,Online,0,0,0,132.48,0,Canceled,2,1
2,0,1,3,Meal Plan 1,0,Room_Type 1,41,4,Online,0,0,0,121.73,1,Not_Canceled,5,3
2,0,1,3,Meal Plan 1,0,Room_Type 4,84,8,Online,0,0,0,131.4,0,Not_Canceled,2,2
1,0,2,0,Not Selected,0,Room_Type 1,38,8,Online,0,0,0,92.86,0,Canceled,1,2
2,0,2,1,Meal Plan 1,0,Room_Type 1,61,9,Online,0,0,0,135.9,0,Canceled,1,2
2,0,0,3,Not Selected,0,Room_Type 1,48,11,Online,0,0,0,88.2,2,Not_Canceled,4,1
2,2,0,3,Meal Plan 1,0,Room_Type 2,30,3,Online,0,0,0,77.5,0,Canceled,4,1
2,0,0,2,Meal Plan 2,0,Room_Type 1,256,6,Offline,0,0,0,115.0,1,Canceled,4,2
2,0,2,5,Meal Plan 1,0,Room_Type 1,53,8,Offline,0,0,0,85.0,0,Not_Canceled,2,1
2,0,0,2,Meal Plan 2,0,Room_Type 1,102,10,Offline,0,0,0,101.5,0,Canceled,0,2
1,0,0,1,Meal Plan 1,0,Room_Type 1,2,3,Offline,0,0,0,82.4,0,Not_Canceled,5,2
2,0,2,3,Meal Plan 1,0,Room_Type 4,160,10,Online,0,0,0,200.7,2,Canceled,5,2
2,0,0,1,Meal Plan 1,0,Room_Type 4,2,7,Online,0,0,0,156.0,0,Not_Canceled,0,3
2,2,1,3,Meal Plan 1,0,Room_Type 6,13,9,Online,0,0,0,174.0,4,Not_Canceled,3,2
2,0,1,1,Meal Plan 1,0,Room_Type 1,80,5,Offline,0,0,0,89.75,0,Not_Canceled,2,2
1,0,0,1,Meal Plan 1,0,Room_Type 1,19,1,Online,0,0,0,73.9,1,Not_Canceled,1,3
2,0,1,2,Meal Plan 1,0,Room_Type 1,31,9,Offline,0,0,0,75.0,0,Canceled,6,2
2,0,1,0,Meal Plan 1,0,Room_Type 1,17,10,Online,0,0,0,126.0,1,Not_Canceled,3,1
2,0,2,0,Meal Plan 1,0,Room_Type 1,28,4,Online,0,0,0,101.0,1,Not_Canceled,1,2
2,2,1,2,Meal Plan 1,0,Room_Type 1,130,3,Offline,0,0,0,67.5,2,Not_Canceled,6,3
2,0,0,2,Not Selected,0,Room_Type 1,45,3,Online,0,0,0,71.1,1,Not_Canceled,5,1
2,0,1,0,Meal Plan 1,0,Room_Type 1,0,12,Online,0,0,0,106.0,0,Not_Canceled,3,3
2,0,0,2,Meal Plan 1,0,Room_Type 1,14,1,Online,0,0,0,81.9,1,Not_Canceled,5,3
2,1,1,2,Meal Plan 1,0,Room_Type 6,1,10,Online,0,0,0,226.17,1,Not_Canceled,0,1
2,0,0,1,Meal Plan 1,0,Room_Type 1,348,12,Offline,0,0,0,62.64,0,Not_Canceled,3,1
2,0,2,4,Meal Plan 1,1,Room_Type 4,105,3,Online,0,0,0,97.12,0,Not_Canceled,1,2
1,0,0,1,Meal Plan 1,0,Room_Type 1,2,10,Offline,0,0,0,109.65,0,Not_Canceled,5,2
3,0,0,4,Meal Plan 1,0,Room_Type 4,149,8,Online,0,0,0,138.55,1,Not_Canceled,3,1
2,0,1,1,Not Selected,0,Room_Type 1,8,7,Online,0,0,0,139.0,0,Canceled,0,2
2,0,1,3,Meal Plan 1,0,Room_Type 1,122,4,Online,0,0,0,60.59,0,Not_Canceled,2,2
2,0,2,2,Meal Plan 2,0,Room_Type 1,169,4,Offline,0,0,0,106.0,0,Canceled,6,3
2,0,1,2,Not Selected,0,Room_Type 1,56,5,Online,0,0,0,116.1,1,Not_Canceled,6,2
2,0,2,2,Meal Plan 1,0,Room_Type 4,45,9,Offline,0,0,0,96.3,0,Not_Canceled,1,2
2,0,1,2,Meal Plan 1,0,Room_Type 1,135,9,Offline,0,0,0,90.0,0,Not_Canceled,3,2
2,0,1,4,Meal Plan 1,0,Room_Type 1,8,2,Offline,0,0,0,65.58,0,Not_Canceled,5,1
2,0,1,0,Meal Plan 1,0,Room_Type 1,197,10,Online,0,0,0,96.3,3,Not_Canceled,2,3
2,0,0,1,Meal Plan 1,0,Room_Type 1,70,10,Offline,0,0,0,85.0,0,Not_Canceled,6,3
2,0,1,3,Meal Plan 1,0,Room_Type 1,56,5,Offline,0,0,0,85.5,0,Not_Canceled,2,1
2,0,0,2,Meal Plan 2,0,Room_Type 1,39,8,Offline,0,0,0,109.0,0,Not_Canceled,0,2
3,0,0,3,Meal Plan 1,0,Room_Type 4,58,3,Online,0,0,0,123.3,1,Not_Canceled,5,3
2,0,2,0,Meal Plan 1,0,Room_Type 1,30,9,Online,0,0,0,94.5,1,Canceled,2,2
1,0,0,1,Meal Plan 1,1,Room_Type 1,33,11,Corporate,1,1,10,88.0,1,Not_Canceled,4,1
1,0,2,0,Meal Plan 1,0,Room_Type 4,2,5,Online,0,0,0,104.72,1,Not_Canceled,1,3
2,0,2,3,Not Selected,0,Room_Type 1,223,9,Online,0,0,0,73.96,0,Canceled,6,3
2,0,0,1,Meal Plan 1,0,Room_Type 2,75,7,Online,0,0,0,97.54,0,Not_Canceled,4,3
1,0,0,3,Meal Plan 1,0,Room_Type 1,13,6,Corporate,1,0,4,65.0,0,Not_Canceled,3,2
1,0,0,2,Meal Plan 2,0,Room_Type 1,257,7,Offline,0,0,0,80.0,0,Not_Canceled,5,1
